,distance_liquid,distance_column,ratio,-ln_intensity,I_empty,I_full
73,3.3000132380949503,3.765696490503626,0.5329537491841629,0.49523408732310154,6049.950235294116,3687.010470588238
74,3.4580711922761225,3.6828255481447734,0.5157371240642953,0.5293366528565627,6172.778000000002,3635.7387647058827
75,3.6089950628451,3.6061959574439637,0.49980602693724496,0.5615148153031223,6287.448058823527,3586.0110588235298
76,3.7536455229714996,3.5349743231320465,0.48499913533312117,0.5902498202444254,6407.60076470588,3551.0207058823544
77,3.892722002219281,3.468487093390426,0.4711844274956221,0.6194500582861042,6509.531117647059,3503.692352941175
78,4.0268020846520605,3.406181260610891,0.4582522390261582,0.6500034959636901,6635.945882352944,3464.255411764706
79,4.156369328269644,3.3475966320157706,0.44611031682884184,0.6780714271616495,6749.978411764708,3426.2551764705877
80,4.281833412208787,3.2923457646484575,0.4346802059697974,0.7070629894318409,6856.917764705882,3381.079529411767
81,4.403545049837229,3.2400991274258564,0.4238945524261727,0.733715007278856,6971.136882352944,3346.996294117648
82,4.521807239826611,3.1905739188958924,0.4136950512731643,0.7595099699618526,7053.632647058822,3300.364058823527
83,4.636883897914541,3.1435254986232435,0.4040308598699299,0.7821749627066725,7153.153294117648,3271.9244117647067
84,4.749006578338562,3.098740723786894,0.3948573526249554,0.8043696727714219,7213.482352941176,3227.0943529411784
85,4.858379777676468,3.056032698751884,0.3861351310477847,0.826699352772649,7293.108588235297,3190.668705882356
86,4.965185170309374,3.0152365888395387,0.37782922755715415,0.8474384419668333,7360.419470588238,3154.022058823529
87,5.069585027382215,2.976206246817486,0.3699084583962841,0.8668321659934808,7413.117352941178,3115.5910588235274
88,5.171725003816674,2.93881146790049,0.3623448927390477,0.8865452236778822,7502.838764705881,3091.7467647058834
89,5.271736430568797,2.902935736385343,0.3551134133696971,0.9048993826298302,7536.884294117651,3049.292176470587
90,5.369738215445873,2.8684743608820202,0.3481913502844589,0.9233057373005085,7596.283705882354,3017.272882352939
91,5.465838431229496,2.8353329196462393,0.3415581729134075,0.9413572545602921,7667.232823529413,2990.972294117647
92,5.56013565178286,2.803425955558539,0.33519522987643646,0.9614177871114462,7712.889058823527,2949.026294117644
93,5.652720083375592,2.7726758737192094,0.32908552759285015,0.9806320330355036,7794.547941176471,2923.5320000000006
94,5.743674528341289,2.7430120047259337,0.32321354088408466,0.9997112002724985,7840.788058823528,2885.2978823529415
95,5.833075210480139,2.714369804385095,0.31756505010145325,1.017950721827352,7906.149999999999,2856.766000000001
96,5.920992485713802,2.686690166498842,0.31212700038473373,1.0360273876182902,7966.525411764706,2827.014058823528
97,6.007491456911468,2.6599188299427636,0.3068873794952379,1.049797934576562,7994.759882352941,2798.2336470588234
98,6.0926325082283395,2.6340058648140285,0.3018351113242859,1.0666963334755168,8054.279588235291,2771.828588235295
99,6.176471771477196,2.608905225241072,0.2969599626988819,1.0821945704995164,8096.205823529413,2743.4080588235274
100,6.259061534812508,2.5845743586748195,0.2922524615218684,1.0977340571800709,8129.016529411765,2712.052941176471
101,6.340450602220056,2.5609738632601253,0.2877038246172407,1.111517242269148,8187.114941176466,2694.046470588236
102,6.4206846108623585,2.5380671863203093,0.283305893921347,1.1289790072059616,8204.839470588242,2653.1434705882357
103,6.499806312171104,2.515820358140439,0.27905107987945366,1.1415618393539488,8256.31935294118,2636.4071176470575
104,6.577855821621629,2.494201756182404,0.2749323110872656,1.1577959403388363,8294.041294117647,2605.8043529411766
105,6.654870841357422,2.4731818956292653,0.2709429893637645,1.171438564817894,8326.833999999997,2580.658882352942
106,6.730886859183837,2.4527332427959756,0.26707694956449834,1.1849937195631408,8371.146058823528,2559.461999999999
107,6.805937326930715,2.432830048461571,0.26332842354505875,1.1973811749713124,8402.038647058826,2537.2814117647063
108,6.880053820739929,2.4134481986160354,0.25969200776945506,1.2111087201660964,8453.968941176472,2518.1570588235286
109,6.953266185467274,2.394565080476073,0.2561626341288503,1.2235181534763107,8489.421176470585,2497.5310588235275
110,7.0256026650842225,2.3761594619276662,0.25273554359568423,1.2358001123983349,8526.483470588235,2477.8144705882332
111,7.097090020702813,2.3582113828088413,0.24940626238873914,1.2492306097372687,8580.957352941175,2460.3777058823534
112,7.167753637632003,2.3407020566607057,0.24617058036729067,1.261238229825312,8596.457588235295,2435.4023529411756
113,7.237617622684931,2.3236137817587217,0.24302453140908242,1.274489349407824,8651.809470588232,2418.8183529411735
114,7.30670489280387,2.3069298603891806,0.2399643755576383,1.2871621258498183,8688.487294117649,2398.483647058824
115,7.375037255929276,2.2906345254705043,0.23698658275139312,1.3002820225377363,8706.00894117647,2371.995176470585
116,7.442635484928872,2.2747128737304765,0.23408781796974773,1.3127285335903074,8753.719588235293,2355.4932941176457
117,7.509519385300508,2.259150804748832,0.2312649276510605,1.3236217982556164,8774.351941176465,2335.4652352941184
118,7.575707857278608,2.2439349652576874,0.22851492725456446,1.3326859479851005,8808.908411764707,2323.5067647058813
119,7.641218952900539,2.22905269816469,0.22583498985300204,1.3468833391894222,8862.865647058821,2304.7836470588227
120,7.706069928522404,2.2144919958272284,0.22322243565577107,1.3594014358971045,8860.197764705881,2275.4268235294107
121,7.77027729322223,2.200241457158337,0.22067472237333244,1.3697973327162776,8918.631823529413,2266.745764705884
122,7.833856853476918,2.1862902481947,0.21818943634370103,1.3812745821808705,8933.816294117645,2244.6937058823532
123,7.8968237544572775,2.172628065796615,0.215764284350271,1.3919444130505307,8977.642294117646,2231.7652941176475
124,7.959192518250182,2.1592451041865885,0.2133970860677786,1.403998724011654,9015.677823529411,2214.3664117647054
125,8.020977079282359,2.1461320240646256,0.21108576707986,1.4137859648951123,9032.315588235293,2196.846235294116
126,8.082190817192402,2.1332799240661213,0.2088283524174928,1.4233107625950554,9091.572999999999,2190.2970588235303
127,8.142846587371958,2.120680314353372,0.20662296057282992,1.4342767171039932,9107.991176470583,2170.321823529412
128,8.202956749376483,2.108325092151036,0.2044677979472926,1.4454794724316014,9149.567117647057,2155.9405882352926
129,8.262533193382374,2.0962065190590256,0.2023611536972369,1.4562410994853057,9197.350882352937,2144.0024705882365
130,8.321587364854087,2.0843171999883072,0.2003013949436385,1.46660651479296,9210.914764705883,2125.0230588235277
131,8.38013028756699,2.0726500635838967,0.19828696231579102,1.475815365872255,9246.05729411765,2113.5771764705873
132,8.438172585116503,2.0611983440112027,0.19631636580177936,1.4863381016278792,9263.33229411765,2095.3607647058816
133,8.495724501035665,2.0499555639931604,0.19438818088092236,1.4960270199790062,9297.76241176471,2082.8699999999985
134,8.552795917628183,2.038915518997209,0.19250104491581813,1.5063332934370706,9332.898058823528,2069.3039411764707
135,8.609396373616669,2.0280722624802276,0.1906536537835912,1.5162010629696188,9334.841647058825,2049.411647058826
136,8.66553508069518,2.0174200921078036,0.1888447587277926,1.5263436247557383,9357.79029411765,2033.7178235294118
137,8.721220939069017,2.0069535368720715,0.18707316341404104,1.53376397033526,9383.226235294114,2024.1698823529432
138,8.776462552056334,1.9966673450386825,0.18533772117396316,1.5419245968396642,9401.145470588233,2011.5527647058834
139,8.831268239818996,1.9865564728608138,0.18363733242343327,1.5518040168972953,9427.58323529412,1997.3788823529394
140,8.885646052287264,1.976616074001381,0.18197094224209628,1.5609536471673453,9439.440294117643,1981.6761764705861
141,8.939603781333178,1.9668414896123956,0.18033753810253828,1.5687411103244044,9485.100235294118,1975.8151764705863
142,8.993148972247498,1.957228239022296,0.17873614773817803,1.5769420421672782,9492.955058823527,1961.300764705883
143,9.046288934566649,1.947772010987869,0.17716583714004755,1.5867211587009393,9497.808058823524,1943.207352941175
144,9.099030752295402,1.9384686554701833,0.17562570867332022,1.5950888582995026,9530.049352941172,1933.5564705882357
145,9.151381293565215,1.9293141758974688,0.174114899305235,1.603134476914749,9528.279411764706,1917.706000000002
146,9.203347219766016,1.9203047218814895,0.17263257893675846,1.6139101209603546,9561.825823529416,1903.831764705883
147,9.254934994186902,1.911436582355055,0.17117794883080503,1.6189752435276106,9576.81276470588,1897.1819411764714
148,9.306150890196255,1.9027061791028892,0.1697502401305809,1.6279961817275588,9590.937411764708,1882.9175294117663
149,9.3570009989924,1.8941100606589565,0.16834871246197175,1.636675683967944,9615.211470588234,1871.36982352941
150,9.407491236950882,1.8856448965456458,0.16697265261441785,1.6436438683872225,9639.938352941175,1863.154176470589
151,9.457627352595203,1.87730747183209,0.165621373295099,1.6515439035111958,9667.794235294117,1853.834647058824
152,9.507414933212091,1.8690946819915073,0.16429421195176103,1.6616655348376734,9650.922823529412,1831.9628823529401
153,9.55685941113584,1.8610035280374433,0.16299052965967645,1.6690952767550815,9683.717882352943,1824.5814705882349
154,9.605966069719884,1.853031111921176,0.1617097100686956,1.676574478383684,9764.607176470587,1826.1133529411786
155,9.654740049015304,1.8451746321741958,0.16045115840662386,1.6842692847676544,9752.622588235288,1809.8915882352949
156,9.703186351172972,1.8374313797800976,0.15921430053539737,1.6920477909603349,9740.66535294118,1793.6661176470589
157,9.751309845586878,1.8297987342613418,0.1579985820567553,1.7012799331641637,9759.171000000002,1780.5592941176465
158,9.79911527379199,1.8222741599683552,0.156803467464451,1.7068497661288486,9759.592294117643,1770.7458823529405
159,9.846607254132447,1.814855202558066,0.1556284393401131,1.7152923333703,9805.43064705882,1764.1060000000016
160,9.89379028621157,1.8075394856509295,0.1544729975901896,1.7225564152152177,9817.157235294117,1753.432294117646
161,9.940668755137713,1.800324707655097,0.15333665872145516,1.7311811296460273,9849.755235294124,1744.1467647058803
162,9.987246935575506,1.7932086387490216,0.15221895515291575,1.7384690203347455,9881.987352941173,1737.1478823529415
163,10.033528995614937,1.7861891180118086,0.15111943456185664,1.7453991172622256,9889.055176470592,1726.3847647058824
164,10.079519000467132,1.779264050693799,0.15003765926214627,1.7528357064419942,9934.895999999997,1721.5373529411768
165,10.125220915996533,1.7724314056191233,0.1489732056129233,1.7607087854251045,9919.233352941175,1705.3439999999996
166,10.170638612098358,1.7656892127120773,0.14792566345588945,1.7665305246202987,9950.41552941176,1700.7745882352929
167,10.215775865929404,1.759035560641511,0.14689463557967902,1.77269680770744,9977.555058823531,1694.9297058823545
168,10.260636365000243,1.752468594575241,0.14587973720968547,1.7815939284496751,9973.559941176472,1679.2439411764685
169,10.305223710135511,1.7459865140394388,0.14488059552201302,1.7886934025108194,10002.409352941173,1672.1874117647048
170,10.3495414183093,1.7395875708772017,0.1438968491802205,1.7953389842390401,9989.994705882349,1659.049882352942
171,10.393592925362205,1.7332700672999035,0.14292814789353972,1.8031826307091854,10017.085235294118,1650.5515882352943
172,10.437381588606122,1.7270323540275534,0.14197415199549182,1.8072774668102933,10028.806411764712,1645.7301176470587
173,10.480910689321872,1.7208728285126202,0.14103453204175775,1.8168416614654408,10029.511000000004,1630.1795882352935
174,10.524183435155328,1.7147899332433578,0.14010896842630488,1.821276931073293,10079.463941176473,1631.048647058822
175,10.56720296241753,1.7087821541217085,0.13919715101474778,1.8284871198633685,10055.223999999998,1615.4364705882344
176,10.609972338292302,1.7028480189130804,0.13829877879413588,1.8351103986459016,10082.07794117647,1609.05811764706
177,10.652494562957175,1.696986095763192,0.13741355953822199,1.842561151983857,10081.162764705881,1596.9689999999978
178,10.694772571620513,1.6911949917789926,0.13654120948745807,1.8483021839803764,10083.26082352942,1588.1574705882372
179,10.736809236480092,1.685473351670499,0.13568145304295717,1.8555774192264525,10102.819411764707,1579.7034117647058
180,10.778607368605737,1.679819856450207,0.13483402247370466,1.859987980942209,10100.12964705883,1572.3326470588245
181,10.82016971975035,1.6742332221874214,0.13399865763635782,1.8663982169805715,10133.240705882356,1567.4074705882363
182,10.861498984091897,1.6687121988147329,0.1331751057070087,1.875517742692519,10142.691411764707,1554.627
183,10.902597799910595,1.6632555689837751,0.13236312092428307,1.8802601202975529,10133.460117647057,1545.8635882352955
184,10.943468751202895,1.6578621469684158,0.13156246434327049,1.8842875588990682,10164.542588235294,1544.3728235294107
185,10.984114369236472,1.6525307776125828,0.1307729035997059,1.8912657922014755,10171.932588235297,1534.7483529411734
186,11.024537134047796,1.6472603353207216,0.12999421268392564,1.8975362165153946,10182.866176470587,1526.7942941176475
187,11.064739475885624,1.6420497230890163,0.12922617172412992,1.9047613395922316,10213.005352941176,1520.289235294119
188,11.104723776602214,1.6368978715751723,0.1284685667784933,1.9125221941131718,10184.789117647058,1504.3684117647063
189,11.14449237099487,1.6318037382052317,0.12772118963571796,1.9163618567800447,10209.285882352942,1502.2077058823525
190,11.184047548099649,1.6267663063154352,0.12698383762361756,1.924285308214733,10221.225411764708,1492.0949999999993
191,11.223391552440232,1.621784584327557,0.12625631342534818,1.9303836001662336,10246.218882352938,1486.6498235294107
192,11.262526585232518,1.616857604956369,0.12553842490295775,1.9349162350994615,10249.490941176464,1480.3992352941204
193,11.301454805547358,1.61198442444757,0.12482998492789617,1.9387019320446026,10240.953294117648,1473.5769999999989
194,11.340178331434208,1.607164121844713,0.12413081121815063,1.9440960873439677,10285.95617647059,1472.090352941178
195,11.378699241005343,1.6023957982841779,0.12344072618174745,1.9487820555387483,10285.899823529413,1465.2002941176465
196,11.417019573484327,1.5976785763166248,0.12275955676629043,1.9567888552482446,10291.444235294119,1454.299058823528
197,11.4551413302185,1.5930115992536962,0.12208713431427679,1.9615944096350084,10335.103705882355,1453.4671176470597
198,11.493066475657917,1.5883940305394137,0.1214232944239608,1.9662616128061448,10313.03905882353,1443.6107058823513
199,11.530796938302483,1.5838250531441052,0.12076787681544177,1.9713301661784923,10332.713117647058,1439.0522352941189
200,11.568334611616672,1.5793038689813823,0.12012072520186481,1.9770957898484127,10332.38335294118,1430.733411764707
201,11.605681354915843,1.5748296983455798,0.11948168716537737,1.9811336858500872,10358.769411764704,1428.6068823529404
202,11.64283899422267,1.5704017793700817,0.11885061403774609,1.9864072276702518,10371.52688235294,1422.84305882353
203,11.679809323096755,1.5660193675048308,0.11822736078536034,1.9928112542870766,10373.733235294118,1414.0609999999997
204,11.716594103437679,1.5616817350124563,0.11761178589845733,1.9959723757022245,10401.019705882354,1413.3057647058836
205,11.753195066261917,1.5573881704826569,0.11700375128442185,2.001609865851336,10403.010294117645,1405.6296470588231
206,11.789613912456643,1.5531379783629813,0.11640312216489657,2.0078391325827862,10418.85447058824,1399.0283529411754
207,11.825852313508326,1.5489304785068185,0.11580976697666767,2.0126084395473955,10452.628647058822,1396.8854117647047
208,11.86191191221004,1.5447650057365188,0.11522355727605045,2.0166708304514125,10439.392529411765,1389.4605294117637
209,11.897794323346327,1.5406409094218265,0.1146443676466991,2.022028603257848,10467.551411764705,1385.7638823529383
210,11.933501134357387,1.5365575530728357,0.11407207561067988,2.0281111539536782,10473.543000000003,1378.1488823529426
211,11.96903390598272,1.532514313946665,0.11350656154266435,2.0314806495571855,10490.508764705879,1375.7379411764691
212,12.004394172885736,1.5285105826676215,0.11294770858712964,2.035413707225738,10528.674588235297,1375.3231764705893
213,12.039583444259318,1.5245457628600434,0.11239540257843164,2.040476489800218,10522.990882352937,1367.6391176470593
214,12.074603204413489,1.5206192707934338,0.11184953196363855,2.0454928834878054,10572.619000000006,1367.2134117647083
215,12.109454913345708,1.5167305350396507,0.11130998772803113,2.050156447014506,10578.95088235294,1361.6671764705861
216,12.144140007294384,1.5128789961407936,0.11077666332310558,2.0560448410391383,10595.334352941174,1355.7691176470566
217,12.178659899275953,1.5090641062889691,0.11024945459708564,2.059683350879494,10617.022176470591,1353.6101764705868
218,12.213015979607079,1.5052853290154093,0.10972825972770249,2.0641102109678737,10599.370176470587,1345.3905882352951
219,12.247209616410794,1.50154213889064,0.10921297915730092,2.0695349961490357,10627.904823529414,1341.714235294115
220,12.281242156109085,1.4978340212337908,0.10870351553006868,2.0731510681497705,10629.596058823532,1337.0839999999998
221,12.315114923900678,1.4941604718312824,0.10819977363135819,2.077254620945723,10633.307647058828,1332.0734117647062
222,12.348829224226172,1.4905209966646638,0.10770166032901501,2.0803723407004835,10642.554647058825,1329.0816470588243
223,12.382386341219052,1.486915111646935,0.10720908451663044,2.0838789118019507,10634.003411764708,1323.3651176470585
224,12.415787539145066,1.4833423423672194,0.10672195705864038,2.089596632015617,10656.048117647057,1318.5478235294127
225,12.449034062828808,1.4798022238434623,0.10624019073721204,2.0953819900392197,10648.401647058821,1310.000882352942
226,12.48212713806874,1.4762943002827082,0.10576370020083482,2.1003700131881113,10665.096,1305.5264117647066
227,12.515067972040965,1.4728181248490593,0.10529240191457637,2.1035807502743182,10685.245588235297,1303.8000588235304
228,12.547857753691678,1.4693732594383278,0.10482621411189977,2.1070169921315194,10658.782882352945,1296.1097058823534
229,12.580497654119217,1.4659592744603138,0.10436505674805506,2.111592399772823,10704.36611764706,1295.7106470588224
230,12.612988826945887,1.4625757486268771,0.10390885145488822,2.118105692094752,10704.630058823526,1287.330470588236
231,12.64533240867959,1.4592222687469718,0.10345752149710645,2.1212937568782575,10725.46105882353,1285.7300588235285
232,12.677529519065951,1.455898429527764,0.10301099172990277,2.126056001904936,10746.274352941176,1282.1048235294115
233,12.709581261431325,1.4526038333815876,0.10256918855788878,2.1319336193404737,10717.635470588233,1271.1944117647045
234,12.741488723016625,1.4493380902386388,0.10213203989529714,2.1354049428060424,10753.802647058827,1271.0641764705897
235,12.773252975302052,1.446100817365462,0.10169947512742611,2.1414579516581194,10742.413764705881,1262.0556470588222
236,12.80487507432423,1.442891639188403,0.10127142507323338,2.1428799380384467,10747.686058823532,1260.8808235294146
237,12.83635606098443,1.4397101871226017,0.10084782194909633,2.1480919428951735,10769.010294117646,1256.8148823529423
238,12.867696961349248,1.4365560994056192,0.10042859933364524,2.1520582881400485,10744.535294117644,1248.9947058823536
239,12.89889878694328,1.4334290209362504,0.10001369213368044,2.1555414619774846,10789.099764705883,1249.8141764705888
240,12.929962535034809,1.4303286031177525,0.09960303655109341,2.161959757182562,10839.356000000002,1247.602647058823
241,12.960889188913944,1.4272545037054734,0.09919657005077047,2.1648664578189023,10822.622823529413,1242.0611176470597
242,12.991679718163798,1.4242063866592325,0.09879423132947374,2.167795887472122,10805.947529411764,1236.5197647058822
243,13.02233507892523,1.4211839219993703,0.09839596028560584,2.1719529926007834,10782.320235294117,1228.697647058823
244,13.052856214154438,1.4181867856672223,0.09800169798988918,2.175080214704357,10826.282882352938,1229.855352941178
245,13.08324405387467,1.4152146593895232,0.09761138665689939,2.1800863647235604,10815.422705882353,1222.4863529411768
246,13.113499515421728,1.4122672305462274,0.09722496961740369,2.1839592485933013,10844.702411764707,1221.0577058823542
247,13.143623503683166,1.4093441920424876,0.09684239129153194,2.1880448451383536,10857.992352941174,1217.5694117647067
248,13.173616911331942,1.4064452421838585,0.09646359716269877,2.1911396141673656,10853.506294117644,1213.3056470588244
249,13.203480619054357,1.4035700845549695,0.09608853375227584,2.195395456852565,10899.22270588236,1213.241882352942
250,13.233215495772521,1.4007184279016869,0.09571714859499668,2.198547058359999,10886.390705882352,1208.0003529411792
251,13.262822398861452,1.397889986016196,0.09534939021504187,2.19996839080555,10904.835529411765,1208.328411764705
252,13.29230217436117,1.395084477625545,0.09498520810282042,2.204070048807517,10914.786470588237,1204.480529411766
253,13.321655657183525,1.3923016262829027,0.09462455269238715,2.2089777923409635,10908.15947058824,1197.8559999999998
254,13.350883671314419,1.389541160261933,0.09426737533950265,2.214628540571246,10946.48023529412,1195.290705882354
255,13.379987030011147,1.3868028124537162,0.09391362830028818,2.217083102674594,10941.255117647059,1191.7912352941162
256,13.408966535995178,1.3840863202669755,0.09356326471050687,2.2207041167323083,10934.328882352942,1186.7318235294115
257,13.437822981640505,1.3813914255300777,0.09321623856536301,2.224660245062187,10967.030470588237,1185.581411764706
258,13.466557149157522,1.3787178743965232,0.09287250469991294,2.2291680106954943,10956.25270588235,1179.0892352941169
259,13.495169810773058,1.3760654172522315,0.09253201876996707,2.233244003377252,10975.882117647057,1176.3969411764706
260,13.52366172890581,1.3734338086255615,0.09219473723353433,2.235656954147391,10961.147235294122,1171.9862941176461
261,13.552033656338018,1.3708228070996942,0.09186061733276926,2.237413618986996,10956.389764705886,1169.421529411763
262,13.580286336383557,1.3682321752269733,0.09152961707638559,2.243538744631619,10978.887999999995,1164.667235294119
263,13.608420503051672,1.3656616794459442,0.09120169522257539,2.2465610094719928,10959.865058823525,1159.140705882353
264,13.636436881207526,1.3631110899999381,0.09087681126234684,2.2499552810543837,10979.509411764706,1157.2835294117644
265,13.664336186729031,1.3605801808582036,0.09055492540333464,2.2540570322553686,10980.244529411764,1152.6235294117628
266,13.692119126660172,1.3580687296388465,0.0902359985540279,2.257199350242384,10990.397705882353,1150.0697647058846
267,13.719786399360911,1.3555765175336365,0.0899199923084093,2.2603840846613177,10992.196235294115,1146.6005294117654
268,13.747338694654047,1.3531033292347043,0.08960686893099606,2.2643429914172777,10976.09694117647,1140.3975294117654
269,13.774776693968548,1.3506489528634091,0.0892965913422942,2.268824591345575,10981.998588235296,1135.9085882352929
270,13.802101070480058,1.3482131799004922,0.08898912310460011,2.270356330281573,10982.4245882353,1134.214
271,13.82931248924808,1.3457958051182093,0.08868442840818683,2.272357684563565,10995.330176470585,1133.276470588236
272,13.856411607350678,1.3433966265142576,0.08838247205785077,2.275278110909187,10985.878294117649,1129.0002941176485
273,13.88339907401573,1.3410154452469474,0.08808321945978473,2.279344968436604,10972.779058823528,1123.0774117647056
274,13.910275530749777,1.3386520655722602,0.08778663660880233,2.282684673981042,10990.196823529415,1121.1097058823525
275,13.937041611464085,1.3363062947825455,0.08749269007589429,2.286770817832333,10977.176352941182,1115.2152352941193
276,13.96369794259785,1.333977943146282,0.08720134699607623,2.292175750097238,11007.327823529413,1112.2505294117655
277,13.990245143239097,1.3316668238495222,0.08691257505655528,2.295491546816167,11012.939705882347,1109.1338235294124
278,14.016683825242922,1.3293727529389727,0.08662634248520858,2.2961035287514306,10991.704588235289,1106.3179411764709
279,14.04301459334716,1.3270955492659589,0.08634261803932235,2.297033803441464,11010.695294117644,1107.1988823529405
280,14.069238045285932,1.3248350344321018,0.08606137099463271,2.301405918769308,11013.18,1102.6174117647056
281,14.095354771900615,1.3225910327361206,0.08578257113462998,2.3047381610060094,11019.59394117647,1099.5893529411783
282,14.121365357248628,1.3203633711218785,0.08550618874012626,2.3074710292342333,11035.776235294114,1098.1987647058831
283,14.147270378710044,1.3181518791277895,0.0852321945790878,2.3092124288502207,11056.369058823526,1098.333705882355
284,14.17307040709192,1.3159563888371881,0.084960559896704,2.3130617519111993,11065.481764705879,1095.0157647058832
285,14.19876600673072,1.3137767348299558,0.08469125640570388,2.3162852924361013,11048.476529411768,1089.8142352941163
286,14.22435773559232,1.311612754135524,0.08442425627692478,2.3171383049890983,11066.737352941182,1090.6847058823541
287,14.249846145370492,1.3094642861863601,0.08415953213007114,2.322876468192911,11067.809647058828,1084.5491764705866
288,14.275231781583004,1.3073311727732246,0.08389705702473994,2.3257408844502354,11070.794823529413,1081.7387058823533
289,14.300515183666015,1.30521325800086,0.08363680445162532,2.327715630006787,11109.371529411761,1083.3665882352957
290,14.325696885066623,1.3031103882451074,0.08337874832395828,2.3299349750657052,11083.666176470588,1078.4637058823519
291,14.350777413333317,1.3010224121107417,0.08312286296913654,2.3313286085980978,11093.55817647059,1077.922941176469
292,14.37575729020522,1.2989491803903768,0.08286912312055693,2.3358185359492554,11105.408529411763,1074.240294117647
293,14.400637031698968,1.2968905460242777,0.08261750390964291,2.3388804913691246,11101.978117647057,1070.6252352941165
294,14.42541714819429,1.2948463640610193,0.08236798085805458,2.3410167730615696,11114.897058823532,1069.5837058823536
295,14.450098144517716,1.2928164916192006,0.08212052987009266,2.343837985323723,11106.089705882343,1065.725294117647
296,14.474680520024965,1.2908007878497312,0.08187512722526204,2.348343629981849,11138.765705882353,1064.0557647058808
297,14.499164768681382,1.288799113899083,0.08163174957101785,2.35120956158483,11150.81676470588,1062.158529411765
298,14.523551379141132,1.2868113328735564,0.08139037391568989,2.3547207229296143,11177.757588235296,1060.9928823529426
299,14.547840834824708,1.2848373098039545,0.08115097762154938,2.3564605058983745,11196.51305882353,1060.9257647058812
300,14.57203361399512,1.2828769116113303,0.08091353839805161,2.3582984517093233,11184.94082352941,1057.8831176470576
301,14.596130189832468,1.2809300070733158,0.08067803429522495,2.3609632053783485,11209.181411764705,1057.3544705882332
302,14.620131030507286,1.2789964667913143,0.08044444369721715,2.364455964582655,11220.100588235293,1054.6942352941196
303,14.64403659925246,1.2770761631582044,0.08021274531597741,2.365293479012057,11226.874176470586,1054.4474705882371
304,14.66784735443381,1.2751689703268756,0.07998291818508921,2.3691650106000877,11244.245058823532,1051.9982352941183
305,14.691563749619084,1.2732747641796802,0.07975494165375745,2.3722368280173916,11213.407941176465,1045.8954117647058
306,14.71518623364645,1.2713934222978533,0.07952879538088749,2.375599152089213,11239.493176470587,1044.8095294117652
307,14.738715250690735,1.2695248239322972,0.07930445932934276,2.375675894822626,11234.307705882358,1044.2473529411773
308,14.762151240329125,1.2676688499746973,0.07908191376031036,2.378307499394438,11223.257352941175,1040.4784705882348
309,14.785494637605588,1.2658253829291617,0.07886113922778737,2.381112925140886,11234.453647058828,1038.5986470588227
310,14.808745873093843,1.263994306884479,0.07864211657319181,2.385988319840912,11230.272823529405,1033.1627647058817
311,14.83190537295932,1.2621755074872816,0.07842482692011034,2.3860392307749296,11240.77241176471,1034.0760588235303
312,14.854973559020301,1.2603688719152402,0.07820925166912958,2.391924672226649,11257.190294117647,1029.509411764704
313,14.877950848807563,1.2585742888511593,0.07799537249280226,2.3937952553053647,11257.931823529414,1027.6531176470608
314,14.9008376556229,1.2567916484576838,0.07778317133072753,2.3953131108788592,11260.019647058827,1026.2847647058802
315,14.923634388597174,1.2550208423522147,0.07757263038471758,2.396371278590031,11251.346058823525,1024.4096470588233
316,14.946341452746694,1.2532617635826107,0.07736373211408751,2.399417715070324,11275.76947058824,1023.5105294117625
317,14.968959249028979,1.2515143066032035,0.07715645923103424,2.4022835259503585,11279.599882352939,1020.9282352941195
318,14.991488174397421,1.2497783672514338,0.07695079469612306,2.40304765444746,11305.608117647056,1022.5006470588223
319,15.013928621855005,1.2480538427249357,0.07674672171386909,2.407205422946667,11318.908999999996,1019.4561176470584
320,15.036280980507073,1.2463406315589687,0.07654422372840643,2.408840772329163,11307.84529411765,1016.7954705882357
321,15.058545635613097,1.244638633604552,0.0763432844192639,2.4130267247190695,11308.38341176471,1012.5962941176499
322,15.0807229686378,1.2429477500067598,0.07614388769721325,2.4141814791885,11300.05229411765,1010.6825294117648
323,15.102813357301175,1.2412678831835944,0.07594601770021416,2.4171317766478237,11283.857235294108,1006.2608823529395
324,15.124817175627657,1.2395989368052742,0.07574965878944401,2.4196852424497077,11279.42047058824,1003.3000588235263
325,15.146734793994554,1.2379408157740208,0.07555479554541551,2.421771034031013,11281.897882352938,1001.4294705882367
326,15.16856657917952,1.2362934262040444,0.07536141276416448,2.4262494300145483,11369.369411764705,1004.6843529411767
327,15.190312894407457,1.23465667540197,0.07516949545351855,2.427752232435845,11343.315999999999,1000.8768235294106
328,15.211974099396336,1.233030471847922,0.07497902882945982,2.4292725519436806,11317.299999999997,997.064294117647
329,15.233550550402304,1.2314147251765366,0.0747899983125379,2.4306555780444126,11332.993705882356,997.0669999999996
330,15.255042600264371,1.2298093461587527,0.07460238952437763,2.431224787156362,11315.713352941177,994.980176470588
331,15.276450598447745,1.228214246683713,0.07441618828424809,2.435690012801796,11343.373764705888,992.9685882352933
332,15.297774891087101,1.2266293397410415,0.07423138060569989,2.4383743690661395,11366.91958823529,992.3622941176459
333,15.319015821028522,1.2250545394035655,0.07404795269327967,2.4402701541813676,11367.467,990.5304705882354
334,15.340173727871239,1.2234897608103061,0.07386589093930541,2.442720342374699,11392.530294117645,990.2850588235283
